Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3,UPRNs,Distance to sea,LSOA21 Code,Lower layer super output area 2021,MSOA21 Code,Middle layer super output area 2021,Census output area 2021,IMD decile,Constituency Code 2024,Constituency Name 2024,Property Type
E18 2FR,Yes,51.596764,0.025591,540398,190601,TQ403906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",2008-04-01,,"Redbridge, unparished area","",32,16,"Greater London","Redbridge","Redbridge 007G","Urban major conurbation",London,39,4,E01003674,,E02000757,"South Woodford High Road",E43000216,E00175148,E14000634,25801,1,0,2024-05-24,"South Woodford",0.601415,E,E18,"Metropolitan Police","Thames Water",9F32H2WG+P6,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013585222,10013585491,10013585492,10013585493,10013585494,10013585495,10013585496,10013585497,10013585498,10013585499,10013585500,10013585501,10013585502,10013585503,10013585504,10013585505,10013585506",30.9686,E01003674,"Redbridge 007G",E02000757,"South Woodford High Road",E00175148,8,E14001167,"Chingford and Woodford Green",Flat
E18 2FS,Yes,51.596667,0.026525,540463,190592,TQ404905,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",2008-02-01,,"Redbridge, unparished area","",80,43,"Greater London","Redbridge","Redbridge 007G","Urban major conurbation",London,34,4,E01003674,,E02000757,"South Woodford High Road",E43000216,E00175147,E14000634,25801,1,0,2024-05-24,"South Woodford",0.576674,E,E18,"Metropolitan Police","Thames Water",9F32H2WG+MJ,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013585227,10013585533,10013585534,10013585535,10013585536,10013585537,10013585538,10013585539,10013585540,10013585541,10013585542,10013585543,10013585544,10013585545,10013585546,10013585547,10013585548,10013585549,10013585550,10013585551,10013585552,10013585553,10013585554,10013585555,10013585556,10013585557,10013585558,10013585559,10013585560,10013585561,10013585562,10013585563,10013585564,10013585565,10013585566,10013585567,10013585568,10013585569,10013585570,10013585571,10013585572,10013585573,10013585574,10013585575,10025314425",30.9075,E01003674,"Redbridge 007G",E02000757,"South Woodford High Road",E00175147,8,E14001167,"Chingford and Woodford Green",Flat
E18 2FT,Yes,51.597083,0.026399,540453,190638,TQ404906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",2008-01-01,,"Redbridge, unparished area","",47,24,"Greater London","Redbridge","Redbridge 007G","Urban major conurbation",London,36,4,E01003674,,E02000757,"South Woodford High Road",E43000216,E00175147,E14000634,25801,1,0,2024-05-24,"South Woodford",0.623706,E,E18,"Metropolitan Police","Thames Water",9F32H2WG+RH,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013585226,10013585579,10013585580,10013585581,10013585582,10013585583,10013585584,10013585585,10013585586,10013585587,10013585588,10013585589,10013585590,10013585591,10013585592,10013585593,10013585594",30.9384,E01003674,"Redbridge 007G",E02000757,"South Woodford High Road",E00175147,8,E14001167,"Chingford and Woodford Green",Flat
E18 2FW,Yes,51.597039,0.026874,540486,190634,TQ404906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",2008-01-01,,"Redbridge, unparished area","",29,16,"Greater London","Redbridge","Redbridge 007G","Urban major conurbation",London,34,4,E01003674,,E02000757,"South Woodford High Road",E43000216,E00175147,E14000634,25801,1,0,2024-05-24,"South Woodford",0.614092,E,E18,"Metropolitan Police","Thames Water",9F32H2WG+RP,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013585228,10013585595,10013585596,10013585597,10013585598,10013585599,10013585600,10013585601,10013585602,10013585603,10013585604,10013585605,10013585606,10013585607,10013585608,10013585609,10013585610",30.9077,E01003674,"Redbridge 007G",E02000757,"South Woodford High Road",E00175147,8,E14001167,"Chingford and Woodford Green",Flat
E18 2GF,Yes,51.596604,0.023403,540247,190579,TQ402905,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",2008-11-01,,"Redbridge, unparished area","",6,5,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,44,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00175124,E14000634,16827,1,0,2024-05-24,"South Woodford",0.642873,E,E18,"Metropolitan Police","Thames Water",9F32H2WF+J9,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013585931,10013585932,10013585933,10013585934,10013585935,10013585936,10013585937,10013585938,10013585939,10013585940,10013585941,10013585942,10013585943,10013585944,10013585945,10013585946,10013585947,10013585948,10013585949,10013585950,10013585951,10013585952,10013585953,10013585954,10013585955,10013585956,10013585957,10013585958,10013585959,10013585960,10013585961,10013585962,10013585963,10013585964,10013585965,10013585966,10013585967,10013585968,10013585969,10023770358,10025362380,10090502982",31.09,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00175124,6,E14001167,"Chingford and Woodford Green",Flat
E18 2GG,Yes,51.597266,0.023072,540222,190652,TQ402906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",2009-10-01,,"Redbridge, unparished area","",56,14,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,46,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00175126,E14000634,16827,1,0,2024-05-24,"South Woodford",0.718415,E,E18,"Metropolitan Police","Thames Water",9F32H2WF+W6,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013585916,10013585917,10013585918,10013585919,10013585920,10013585921,10013585922,10013585923,10013585924,10013585925,10013585926,10013585927,10013585928,10013585929,10013585930",31.1468,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00175126,6,E14001167,"Chingford and Woodford Green",
E18 2GH,Yes,51.597244,0.023331,540240,190650,TQ402906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",2009-10-01,,"Redbridge, unparished area","",62,21,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,45,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00175126,E14000634,16827,1,0,2024-05-24,"South Woodford",0.708038,E,E18,"Metropolitan Police","Thames Water",9F32H2WF+V8,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013585970,10013585971,10013585972,10013585973,10013585974,10013585975,10013585976,10013585977,10013585978,10013585979,10013585980,10013585981,10013585982,10013585983,10013585984,10013585985,10013585986,10013585987,10013585988",31.1301,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00175126,6,E14001167,"Chingford and Woodford Green",
E18 2GJ,Yes,51.597157,0.023688,540265,190641,TQ402906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",2009-10-01,,"Redbridge, unparished area","",44,17,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,44,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00175126,E14000634,16827,1,0,2024-05-24,"South Woodford",0.688549,E,E18,"Metropolitan Police","Thames Water",9F32H2WF+VF,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013585989,10013585990,10013585991,10013585992,10013585993,10013585994,10013585995,10013585996,10013585997,10013585998,10013585999,10013586000,10013586001,10013586002,10013586003,10013586004,10013586005,10013586006,10013586007,10013586008",31.104,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00175126,6,E14001167,"Chingford and Woodford Green",
E18 2GL,Yes,51.597085,0.023685,540265,190633,TQ402906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",2009-10-01,,"Redbridge, unparished area","",60,16,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,44,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00175126,E14000634,16827,1,0,2024-05-24,"South Woodford",0.681411,E,E18,"Metropolitan Police","Thames Water",9F32H2WF+RF,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013586009,10013586010,10013586011,10013586012,10013586013,10013586014,10013586015,10013586016,10013586017,10013586018,10013586019,10013586020,10013586021,10013586022,10013586023,10013586024,10013586025,10013586026",31.1001,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00175126,6,E14001167,"Chingford and Woodford Green",
E18 2HA,Yes,51.591487,0.018700,539937,190001,TQ399900,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Leyton and Wanstead",1980-01-01,,"Redbridge, unparished area","",84,27,"Greater London","Redbridge","Redbridge 014G","Urban major conurbation",London,46,4,E01003780,,E02000764,"Snaresbrook",E43000216,E00018979,E14000790,29644,1,0,2024-05-24,"South Woodford",0.638136,E,E18,"Metropolitan Police","Thames Water",9F32H2R9+HF,66900,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10090505818,10090505819,100022252845,100022252847,100022252849,100022252851,100022252853,100022252855,100022252857,100022252859,100022252861,100022252863,100022252865,100022252867,100022252869,100022252871,100022252873,100022252875,100022252877,100022252879,100022252881,100022252883,100022252885,100022252887,100022252889,100022252891,100022252893,100022252895",31.0912,E01003780,"Redbridge 014G",E02000764,"Snaresbrook",E00018979,10,E14001334,"Leyton and Wanstead",Semi-detached
E18 2HB,Yes,51.591542,0.018125,539897,190006,TQ398900,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Leyton and Wanstead",1980-01-01,,"Redbridge, unparished area","",74,26,"Greater London","Redbridge","Redbridge 014G","Urban major conurbation",London,46,4,E01003780,,E02000764,"Snaresbrook",E43000216,E00018979,E14000790,29644,1,0,2024-05-24,"South Woodford",0.67779,E,E18,"Metropolitan Police","Thames Water",9F32H2R9+J7,66900,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022252846,100022252848,100022252850,100022252852,100022252854,100022252856,100022252858,100022252860,100022252862,100022252864,100022252866,100022252868,100022252870,100022252872,100022252874,100022252876,100022252878,100022252880,100022252882,100022252884,100022252886,100022252888,100022252890,100022252892,100022252894,100022252896",31.1289,E01003780,"Redbridge 014G",E02000764,"Snaresbrook",E00018979,10,E14001334,"Leyton and Wanstead",Semi-detached
E18 2HD,Yes,51.591691,0.017324,539841,190021,TQ398900,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Leyton and Wanstead",1980-01-01,,"Redbridge, unparished area","",84,28,"Greater London","Redbridge","Redbridge 014G","Urban major conurbation",London,47,4,E01003780,,E02000764,"Snaresbrook",E43000216,E00018979,E14000790,29644,1,0,2024-05-24,"South Woodford",0.733246,E,E18,"Metropolitan Police","Thames Water",9F32H2R8+MW,66900,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022261561,100022261563,100022261565,100022261567,100022261569,100022261571,100022261573,100022261575,100022261577,100022261579,100022261581,100022261583,100022261585,100022261587,100022261589,100022261591,100022261593,100022261595,100022261597,100022261599,100022261601,100022261603,100022261605,100022261607,100022261609,100022261611,100022261613,100022261614",31.1853,E01003780,"Redbridge 014G",E02000764,"Snaresbrook",E00018979,10,E14001334,"Leyton and Wanstead",Semi-detached
E18 2HE,Yes,51.591745,0.016792,539804,190026,TQ398900,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Leyton and Wanstead",1980-01-01,,"Redbridge, unparished area","",81,26,"Greater London","Redbridge","Redbridge 014G","Urban major conurbation",London,47,4,E01003780,,E02000764,"Snaresbrook",E43000216,E00018978,E14000790,29644,1,0,2024-05-24,"South Woodford",0.770107,E,E18,"Metropolitan Police","Thames Water",9F32H2R8+MP,66900,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10025174044,100022261562,100022261564,100022261566,100022261568,100022261570,100022261572,100022261574,100022261576,100022261578,100022261580,100022261582,100022261584,100022261586,100022261588,100022261590,100022261592,100022261594,100022261596,100022261598,100022261600,100022261602,100022261604,100022261606,100022261608,100022261610,100022261612",31.2204,E01003780,"Redbridge 014G",E02000764,"Snaresbrook",E00018978,10,E14001334,"Leyton and Wanstead",Terraced
E18 2HF,Yes,51.591875,0.016047,539752,190039,TQ397900,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Leyton and Wanstead",1980-01-01,,"Redbridge, unparished area","",91,26,"Greater London","Redbridge","Redbridge 014G","Urban major conurbation",London,48,4,E01003780,,E02000764,"Snaresbrook",E43000216,E00018978,E14000790,29644,1,0,2024-05-24,"South Woodford",0.822021,E,E18,"Metropolitan Police","Thames Water",9F32H2R8+QC,66900,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022257858,100022257860,100022257862,100022257864,100022257866,100022257868,100022257871,100022257873,100022257875,100022257877,100022257879,100022257881,100022257883,100022257885,100022257887,100022257889,100022257891,100022257893,100022257895,100022257897,100022257899,100022257901,100022257903,100022257905,100022257907,100022257909",31.2724,E01003780,"Redbridge 014G",E02000764,"Snaresbrook",E00018978,10,E14001334,"Leyton and Wanstead",Semi-detached
E18 2HG,Yes,51.591938,0.015472,539712,190045,TQ397900,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Leyton and Wanstead",1980-01-01,,"Redbridge, unparished area","",78,26,"Greater London","Redbridge","Redbridge 014G","Urban major conurbation",London,49,4,E01003780,,E02000764,"Snaresbrook",E43000216,E00018978,E14000790,29644,1,0,2024-05-24,"South Woodford",0.861999,E,E18,"Metropolitan Police","Thames Water",9F32H2R8+Q5,66900,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10094821906,100022257859,100022257861,100022257863,100022257865,100022257867,100022257869,100022257870,100022257872,100022257874,100022257876,100022257878,100022257880,100022257882,100022257884,100022257886,100022257888,100022257890,100022257892,100022257894,100022257896,100022257898,100022257900,100022257902,100022257904,100022257906,100022257908",31.3105,E01003780,"Redbridge 014G",E02000764,"Snaresbrook",E00018978,10,E14001334,"Leyton and Wanstead",Semi-detached
E18 2HH,Yes,51.592059,0.014712,539659,190057,TQ396900,"Greater London","Redbridge","South Woodford",E09000026,E05011252,England,E11000009,"Leyton and Wanstead",1980-01-01,,"Redbridge, unparished area","",76,26,"Greater London","Redbridge","Redbridge 014G","Urban major conurbation",London,49,4,E01003780,,E02000764,"Snaresbrook",E43000216,E00018978,E14000790,29644,1,0,2024-05-24,"South Woodford",0.915131,E,E18,"Metropolitan Police","Thames Water",9F32H2R7+RV,66900,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022248692,100022248694,100022248696,100022248698,100022248700,100022248702,100022248705,100022248707,100022248709,100022248711,100022248713,100022248715,100022248717,100022248719,100022248721,100022248723,100022248725,100022248727,100022248729,100022248731,100022248733,100022248735,100022248737,100022248739,100022248741,100022248743",31.3629,E01003780,"Redbridge 014G",E02000764,"Snaresbrook",E00018978,10,E14001334,"Leyton and Wanstead",Semi-detached
